,run,step,small triangle,middle triangle,big triangle,square,parallelogram
315,19,1,set(),set(),set(),"{(23.0, 0.0)}",set()
316,19,2,"{(2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}",set()
317,19,3,"{(2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
318,19,4,"{(2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
319,19,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
320,19,6,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
321,19,7,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(7.0, 90.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
322,19,8,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}",set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
323,19,9,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
324,19,10,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
325,19,11,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
326,19,12,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
327,19,13,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
328,19,14,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
329,19,15,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
330,19,16,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
331,19,17,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
332,20,1,"{(2.0, 135.0)}",set(),set(),set(),set()
333,20,2,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),set(),set()
334,20,3,"{(23.0, 0.0), (2.0, 135.0)}",set(),set(),"{(23.0, 0.0)}",set()
335,20,4,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}",set()
336,20,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
337,20,6,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
338,20,7,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(7.0, 90.0), (13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
339,20,8,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(13.0, 270.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
340,20,9,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}",set(),"{(23.0, 0.0)}","{(11.0, 90.0)}"
341,20,10,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
342,20,11,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
343,20,12,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
344,20,13,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
345,20,14,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
346,20,15,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
347,20,16,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
348,20,17,"{(23.0, 0.0), (2.0, 135.0)}","{(7.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
349,21,1,"{(23.0, 0.0)}",set(),set(),set(),set()
350,21,2,"{(23.0, 0.0)}",set(),set(),set(),"{(11.0, 90.0)}"
351,21,3,"{(23.0, 0.0)}",set(),"{(7.0, 45.0)}",set(),"{(11.0, 90.0)}"
352,21,4,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(7.0, 45.0)}",set(),"{(11.0, 90.0)}"
353,21,5,"{(23.0, 0.0), (2.0, 135.0)}",set(),"{(7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
354,21,6,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
355,21,7,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
356,21,8,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
357,21,9,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
358,21,10,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
359,21,11,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
360,21,12,"{(23.0, 0.0), (2.0, 135.0)}","{(8.0, 225.0)}","{(17.0, 135.0), (7.0, 45.0)}","{(23.0, 0.0)}","{(11.0, 90.0)}"
